"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"536819803554873344","","","2014-11-24 09:53:09 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@chenialan @LORDMWESH it therefore hard to conceal critical info such as this concerning security. Corruption and tattered moral fabric...","","","",""
"536816113389428737","","","2014-11-24 09:38:29 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@chenialan @LORDMWESH I first got the news thru aljazeera(foreign) b4 our local media houses could air it.The world is now a global village","","","",""
"536596786442682368","","45790332","2014-11-23 19:06:58 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@LORDMWESH , @chenialan Just seen a sickening statistic; that Kenya is ranked 12th in global terrorism index. We are 3rd in Africa.Too bad","","","",""
"532574489297829888","532238734939660288","475697025","2014-11-12 16:43:47 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@balootiful @LORDMWESH @NoSQLDigest thank you. I plan to attend","","","",""
"532038249649569793","531861326411214848","45790332","2014-11-11 05:12:58 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@LORDMWESH thank you","","","",""
"531753971724349440","531747092083924992","45790332","2014-11-10 10:23:21 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@LORDMWESH @balootiful @NoSQLDigest were will this talk be held. I would wish to attend. Am so keen on bigdata","","","",""
"527828775460163584","443055904398012416","1068816241","2014-10-30 14:26:01 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@philipsotet glad to see you. Let's stay connected","","","",""
"503825698990354433","503795983139237888","45790332","2014-08-25 08:46:21 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@LORDMWESH thank you. Its not easy especially with the many other commitments","","","",""
"503793534626193408","","45790332","2014-08-25 06:38:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@LORDMWESH, did u get the doc?","","","",""
"501248712203857920","501248394556239873","45790332","2014-08-18 06:06:20 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@LORDMWESH thanks, it my final thesis, as soon as am done with formating I will send it to you","","","",""
"501243982027186176","","45790332","2014-08-18 05:47:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@LORDMWESH, jambo, are you able to get time to help me proof read(Scrutinize adjectives! adverbs! and grammer in general) an important doc?","","","",""
"494821364256485376","494820540700688384","14264358","2014-07-31 12:26:21 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Njuguna thank you. Let's keep in touch","","","",""
"490842624509870080","490842185848586241","45790332","2014-07-20 12:56:15 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@LORDMWESH true that. Will see if I can go south.","","","",""
"490842104751734784","490841771426213890","45790332","2014-07-20 12:54:11 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@LORDMWESH not very clear at this stage but certainly has to be big data","","","",""
"490839149079842816","","45790332","2014-07-20 12:42:27 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@LORDMWESH the amount of data in the digital universe starts at appx 4.4 zettabytes. Its expected to hit 44ZB by 2020 #bigdata #phdresearch","","","",""
"490135391589384193","","","2014-07-18 14:05:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","90% of all data in the world was created in the last two years #BigData","","","",""
"489050138032500736","489047855194050560","45790332","2014-07-15 14:13:33 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@LORDMWESH don't quit","","","",""
"489045662869491712","489042476972269568","45790332","2014-07-15 13:55:46 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@LORDMWESH interesting area. Hope you are thinking about the theoretical framework to base your research on","","","",""
"489041620005027840","489040323926949890","45790332","2014-07-15 13:39:42 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@LORDMWESH what's the gap","","","",""
"489038512319385600","489038199671386113","45790332","2014-07-15 13:27:21 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@LORDMWESH thanks. Not completely done though. Have you identified a research gap to address?","","","",""
"489037819466493952","489031255586263040","45790332","2014-07-15 13:24:36 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@LORDMWESH very true. I almost gave up. Now on track and seeing end of the tunnel","","","",""
"475652641385488384","475650745031602176","45790332","2014-06-08 14:56:41 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@LORDMWESH that's true. You need a real noise maker there","","","",""
"475646745993809920","475630235933614080","45790332","2014-06-08 14:33:15 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@LORDMWESH @chenialan what has he done to be proven a performer?","","","",""
"475626277211488257","475625805137969153","45790332","2014-06-08 13:11:55 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@LORDMWESH @chenialan that's what I consider as lack of fareness","","","",""
"475615533211983873","","45790332","2014-06-08 12:29:14 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@LORDMWESH, @chenialan A recent report indicates that itumbi academic qualification are in question. All you need is to ""know"" people","","","",""
"463031578189238272","","45790332","2014-05-04 19:05:05 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@LORDMWESH why are the attacks happening only in Kenya and not in Ethiopia?","","","",""
"460731828497035264","","","2014-04-28 10:46:42 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@chenialan @LORDMWESH http://t.co/vSHvxFBzPG","","","","http://www.nation.co.ke/oped/Opinion/fight-fast-food-scholarship-in-kenya-public-universities/-/440808/2295190/-/25bg9b/-/index.html"
"454540685904207872","","","2014-04-11 08:45:19 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@chenialan the journal you helped me prove read was accepted. Thanks for your input","","","",""
"453939033518137344","453894321151180801","95430212","2014-04-09 16:54:34 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@mmycool @chenialan @LORDMWESH Where can we get an electronic payment platform? Coding from scratch???","","","",""
"453490871959568384","","","2014-04-08 11:13:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Congrats @MwalimuChurchill for hitting one million FB likes http://t.co/RxzJdhGVMu","","","","http://goo.gl/W5dnMC"
"453055612101083136","453014989256011776","45790332","2014-04-07 06:24:09 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@LORDMWESH @chenialan succeeding for us is a Hobson's choice.We have suffered from analysis paralysis for too long. Its time to act!!!","","","",""
"453033080568426497","453014989256011776","45790332","2014-04-07 04:54:38 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@LORDMWESH @chenialan I believe there is something we can do and make cash. Onfone media saw it when safcom came in","","","",""
"452487366410645504","452472851132850178","45790332","2014-04-05 16:46:09 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@LORDMWESH  tangaza was a good idea but it never picked so well..we may not create a system. We can think of value added services","","","",""
"452387134830149632","","45790332","2014-04-05 10:07:52 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@LORDMWESH @chenialan @mmycool with the anticipated adoption of M-payments,we must make a deliberate effort to take part of this big cake","","","",""
"449079682294898688","","45790332","2014-03-27 07:05:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@LORDMWESH Big Data: The next frontier for innovation, competition, and productivity http://t.co/LXutLIkRZl","","","","http://goo.gl/14Ql9k"
"448900492983566336","","49921218","2014-03-26 19:13:12 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@bantigito interesting to your you talk about big data. Would you recommend BI &amp; Analytics for a PhD research?","","","",""
"448899366430859264","","49921218","2014-03-26 19:08:43 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@bantigito interesting to hear you talk of ppllll data. Would you recommend BI &amp; Analytics for a PhD research? Been thinking about it","","","",""
"448516170178912256","","","2014-03-25 17:46:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@chenialan please check your email. thanks in advance","","","",""
"448478055875358720","","","2014-03-25 15:14:35 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@chenialan may I send you an article you help me proofread/correct grammar?","","","",""
"448350767876165632","","45790332","2014-03-25 06:48:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@LORDMWESH @chenialan Putin announces historic G-1 summit http://t.co/qGrYSls96t","","","","http://goo.gl/NbMwfp"
"446331707730313216","","237189703","2014-03-19 17:05:46 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@KoinangeJeff totally agree with the view of setting up computer labs in school than buying laptops.That way resources wil be optimally used","","","",""
"444360440890798080","444342325733363714","45790332","2014-03-14 06:32:39 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@LORDMWESH @chenialan @mmycool must they be typewritten?","","","",""
"444174692048318464","","","2014-03-13 18:14:33 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@chenialan @LORDMWESH @mmycool why on earth would lands ministry look for typewriters in 2014 the year of the Lord!!","","","",""
"442387917252866048","","","2014-03-08 19:54:33 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@chenialan @LORDMWESH @mmycool please do","","","",""
"440402419655376896","440385569638473728","45790332","2014-03-03 08:24:53 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@LORDMWESH @chenialan the excellent animation is as a results of proper schooling","","","",""
"440373746377842688","","","2014-03-03 06:30:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@chenialan @LORDMWESH Changing Education Paradigms,http://t.co/OZqLjbMznt","","","","http://goo.gl/wPJRt1"
"438924831334342656","","45790332","2014-02-27 06:33:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@LORDMWESH @mmycool @chenialan Are you worth your salt? Its Interesting how the concept of salary came up. http://t.co/d8bbwQjU2K.","","","","http://goo.gl/BBJy5r"
"438555247930523648","438387719782555649","45790332","2014-02-26 06:04:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@LORDMWESH @chenialan Most lawyers will ask for crazy sums of money in the name of legal fees, especially for ""rich"" clients like the govt!","","","",""
"438382816158437376","438380304399892481","45790332","2014-02-25 18:39:42 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@LORDMWESH @chenialan hate him or like him he hit the nail on the head regarding the political green horns who need ""reprogramming""","","","",""
"438187803714011136","","","2014-02-25 05:44:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","""We want owners of “test tube” politicians to recall them for reprogramming."" Ahmednasir http://t.co/dxKyBfXru0 @LORDMWESH @chenialan","","","","http://goo.gl/prL6Tv"
"426406016671305728","","237189703","2014-01-23 17:28:11 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@koinangejeff, can Mheshimiwa give us the cost of the standard gauge railway from Mombasa to Kisumu","","","",""
"426341316234997760","","45790332","2014-01-23 13:11:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@LORDMWESH @mmycool @chenialan a nice article by @BillGates  http://t.co/gy0gnnwhg9","","","","http://goo.gl/TCgQgl"
"426008253504712705","426004998447587328","710731850","2014-01-22 15:07:37 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@junior_mutula great senator. Hoping that we the professionals can find a way to participate in the devt of our county","","","",""
"425559445645455360","408270504370245632","710731850","2014-01-21 09:24:13 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@junior_mutula what are some of the immediate projects to be undertaken? Water projects i bet are among them","","","",""
"425238995744718848","","","2014-01-20 12:10:51 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Nature and Nurture equally contributes to one's personality;in the same way both the length and width contribute to the area of a rectangle","","","",""
"424024658950635520","","","2014-01-17 03:45:31 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Not everything you want to say needs to be said","","","",""
"423504884835811329","423496077992398848","237189703","2014-01-15 17:20:07 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@KoinangeJeff Keter googled the cost in Ethiopia","","","",""
"423504622418804736","423496077992398848","237189703","2014-01-15 17:19:04 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@KoinangeJeff Keter","","","",""
"423503552762241024","423496077992398848","237189703","2014-01-15 17:14:49 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@KoinangeJeff , Keter seams to lack facts to defend his allegations","","","",""
"419795005734002688","","2274117666","2014-01-05 11:38:23 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@WordCelebration Habakkuk 3:19","","","",""
"411869092987936771","","","2013-12-14 14:43:38 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@chenialan man city is tough!","","","",""
"408206253811195904","408190682759966720","333935142","2013-12-04 12:08:49 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@WilliamsRuto Our main challenge in Makueni is water for irrigation. If this can be solved then we can easily be farmers","","","",""
"407576154862673921","","","2013-12-02 18:25:02 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","These samburu MPs are an embarrassment!!!","","","",""
"406354420650086400","","","2013-11-29 09:30:18 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Higher education in Africa, intentionally or otherwise has predominantly &amp; consistently produced would-be,wannabe or hardcore elitists.","","","",""
"405217518123368449","","","2013-11-26 06:12:39 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The price of discipline is always less than the pain of regret.","","","",""
"403060842792378368","393404070436044800","216278978","2013-11-20 07:22:48 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Maggiekik , sorry for the late response. We are well, we thank God. How are you and family","","","",""
"402152220218503168","","","2013-11-17 19:12:15 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1Jo 3:18 Dear children, let us not love with words or tongue but with actions and in truth.","","","",""
"402107480169136128","","","2013-11-17 16:14:28 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","We have the freedom to choose what we want but we have no freedom decide the consequences","","","",""
"402107428986032128","","","2013-11-17 16:14:16 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","If a man curses his father or mother, his lamp will be snuffed out in pitch darkness. Proverbs 20:20","","","",""
"398801661604679680","","","2013-11-08 13:18:20 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","If a man curses his father or mother, his lamp will be snuffed out in pitch darkness. Proverbs 20:20","","","",""
"393754713679622144","","","2013-10-25 15:03:34 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","If the grass is greener on the other side there water bills must be higher.","","","",""
"392010074865954816","","","2013-10-20 19:30:59 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","May their (those who plot against you) path be dark and slippery, with the angel of the LORD pursuing them. Psalm 35:6","","","",""
"388590568257097728","","","2013-10-11 09:03:05 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gigwapi an online social guide #mmuoutreach #ihub","","","",""
"388590293265973248","","","2013-10-11 09:02:00 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Great to have the ihub  team visit mmu #mmuoutreach","","","",""
"384662829091258368","","","2013-09-30 12:55:39 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Its your job to humble yourself, its God's job to promote you. If you insist in doing God's job he will do yours","","","",""
"384399053171064833","","","2013-09-29 19:27:30 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Worried about the security of this nation. Ole Lenku sounded not to be in control matters security @sunday_live","","","",""
"383134665420185600","383133397654065152","42876085","2013-09-26 07:43:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@emilarvushe @APC_News is it possible to point out which one between security and privacy has a higher priority #AfIGF","","","",""
"383133358814801920","","","2013-09-26 07:38:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Why do we always talk about a balance between security and privacy? #AfIGF","","","",""
"382933485331038208","382482325134512128","464451310","2013-09-25 18:23:52 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@mercykarey thanks","","","",""
"382479520097267712","","","2013-09-24 12:19:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#AfIGF There is need to accelerate to IPV6","","","",""
"372681143360831488","","117685967","2013-08-28 11:24:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@SafaricomLtd , @Safaricom_Care,have just lost my recently acquired Phantom A, is there any chances of blocking or even tracking the phone","","","",""
"372040186344923137","","","2013-08-26 16:57:47 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A good name is more desirable than great riches; to be esteemed is better than silver or gold. - Pro 22:1","","","",""
"368361247261331456","368358276527706114","45790332","2013-08-16 13:18:59 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@LORDMWESH kumbe you are facing same. Currently as we speak I can't receive calls...time to switch I guess","","","",""
"368356567642816512","286013654472724480","117685967","2013-08-16 13:00:24 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@SafaricomLtd am unable to receive calls but outgoing calls are going thru.!what could be the problem","","","",""
"367258612462133250","","","2013-08-13 12:17:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Greater love has no one than this, that he lay down his life for his friends. - John 15:13","","","",""
"366784723755876353","","147561402","2013-08-12 04:54:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@KenyaPower,hoping to get a response this morning.Had earlier made a request 4 my bill.The 5551 that i always query not responding","","","",""
"366502269388201984","","147561402","2013-08-11 10:12:04 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@kenyapower, kindly DM me the amount due for a/c 2391667. No response on quering 5551. Thx","","","",""
"362105742402142208","","","2013-07-30 07:01:51 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","When we are unfairly harsh or bitingly critical in our judgment of others, we are setting the standard by which God will judge us- Mat 7:1","","","",""
"362104651199418368","","","2013-07-30 06:57:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","For his anger lasts only a moment, but his favor lasts a lifetime; weeping may remain for a night, but rejoicing comes in the morning.","","","",""
"359906082086334464","","","2013-07-24 05:21:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Do not forget to entertain strangers, for by so doing some people have entertained angels without knowing it.-- Heb 13:2","","","",""
"357383325918302208","","147561402","2013-07-17 06:16:39 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@KenyaPower Thanks alot for the quick response. Your technology driven customer service is one of the best we have around. keep up","","","",""
"357375293184421888","","147561402","2013-07-17 05:44:44 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@KenyaPower  the A/C is 2391667-01. thank you","","","",""
"357219851313479681","","147561402","2013-07-16 19:27:04 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@KenyaPower , i paid my elec bill on 12th thru mpesa paybill. NOT received acknowledgement of account crediting todate.what does that imply?","","","",""
"352793944268083200","352792836405596162","38671739","2013-07-04 14:20:05 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@LarryMadowo what rubbish??? Looks like a honest request","","","",""
"349360084742193152","","","2013-06-25 02:55:09 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Place your desires before God. Pray about them and trust God to give them to you if and when they’re right for you.","","","",""
"343795005107884032","","","2013-06-09 18:21:31 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Good show @mwalimchurchill You are doing a great thing to nature upcoming talent. A candle doesn't loose it's light by lighting another","","","",""
"340388746149109762","","1460207000","2013-05-31 08:46:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@legacyauction09, Hi, welcome to twitter. The best tool for companies and individual to link up.","","","",""
"328122633872867330","","","2013-04-27 12:25:06 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","So sad to have lost my Senator. Mutula Kilonzo has left a Legacy","","","",""
"326685588075986948","","427164775","2013-04-23 13:14:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Fadhili30, Musa!","","","",""
"320383338160459776","320252938125709312","45790332","2013-04-06 03:51:54 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@LORDMWESH they don't talk of free treatment but free access. Once you access the clinic, who pays for treatment ???It's a joke to me.","","","",""
"320095097716871168","","45790332","2013-04-05 08:46:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@LORDMWESH “We want to scrap the Sh20 or Sh50 that people pay to access government dispensaries and clinics"". http://t.co/9hnqAwQh6c","","","","http://www.nation.co.ke/News/politics/-/1064/1739416/-/b0s4dk/-/index.html"
"320094364539961344","","45790332","2013-04-05 08:43:38 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@LORDMWESH, ""free access to government health centres"", thats what jubilee manifesto claims to do. Read more http://t.co/9hnqAwQh6c","","","","http://www.nation.co.ke/News/politics/-/1064/1739416/-/b0s4dk/-/index.html"
"319505509977821185","319473765585145857","88865170","2013-04-03 17:43:44 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@shick09 how is family? Kazi je?","","","",""
"319422456773365762","","88865170","2013-04-03 12:13:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@shick09 Jambo?","","","",""
"317905722442649600","","","2013-03-30 07:46:45 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","May God grant wisdom to @wmutunga and the entire bench during this historic moment","","","",""
"317904539976101888","","323216653","2013-03-30 07:42:03 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@wmutunga","","","",""
"316262194050396161","","88358903","2013-03-25 18:55:57 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@finclegal, good job. End to End verifiable voting process will definitely solve alot.","","","",""
"313544625614880768","","","2013-03-18 06:57:18 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","You will never reach your destination if you stop and throw stones at every dog that barks -- Winston Churchill","","","",""
"313544422631567360","","","2013-03-18 06:56:30 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I don't know the key to success, but the key to failure is trying to please everybody -- Bill Cosby","","","",""
"313277377742503936","","","2013-03-17 13:15:21 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","As Kenyans we out to practice unselfish love along with humility. Lets shun tribalism, it **Stinks**","","","",""
"311041507375337473","","","2013-03-11 09:10:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","A body like LSK needs to be established for all ICT experts in Kenya. cc @LarryMadowo  @shemochuodho","","","",""
"309935241135534080","","","2013-03-08 07:54:54 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Kenya's LandLord set to win presidency #Stolen from @LORDMWESH","","","",""
"308938624915877889","308936561762906113","45790332","2013-03-05 13:54:42 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@LORDMWESH too early to say sp","","","",""
"308275900783423489","","","2013-03-03 18:01:16 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LET THIS ELECTION BE PEACEFUL. if you must burn something burn MOVIES,if you have to throw something throw a BASH!","","","",""
"308274892057481217","","","2013-03-03 17:57:16 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Let's vote wisely and maintain peace for the sake of all of us  #KenyaKwanza","","","",""
"308123802204774401","","","2013-03-03 07:56:53 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Whoever God appoints tomorrow, through Kenyans will be our leader(s) #KenyaKwanza","","","",""
"307361244996845568","","","2013-03-01 05:26:45 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Multimedia University College to change its status to a fully fledged University today #V2030","","","",""
"307360182445428736","","","2013-03-01 05:22:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","“The ballot is stronger than the bullet.”#PeacefulElection- Abraham Lincoln","","","",""
"305584367625990144","","","2013-02-24 07:46:05 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Thousands flock #uhurupark for peace peace @ntvKenya #KenyaKwanza","","","",""
"305583527754346496","","","2013-02-24 07:42:45 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","A good thing for @ntvKenya to air the Nat'l Repentance &amp; Reconciliation prayers live from uhuru park","","","",""
"305201482716827649","","45790332","2013-02-23 06:24:38 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@lordmwesh what time and where is the game happening? All the best @nakuruRFC","","","",""
"304855330607738880","","","2013-02-22 07:29:09 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Commit to the LORD whatever you do, &amp; your plans will succeed. -Proverbs 16:3","","","",""
"303761428320505856","","","2013-02-19 07:02:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Definately* the most misspelled word in the English language (*it should be definitely)","","","",""
"303107628408643584","","","2013-02-17 11:44:24 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","It's always great to visit Nakuru","","","",""
"301693074638270466","","","2013-02-13 14:03:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","You cannot escape the responsibility of tomorrow by evading it today. -Abraham Lincoln","","","",""
"301022148028403712","","","2013-02-11 17:37:27 +0000","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","It will be the first time government will be run via skype","","","",""
